卫视频道,#genre#
云霄综合,http://live.zzyxxw.com:85/live/xwzh.m3u8?fujian$线路1
云霄综合,http://live.zzyxxw.com:85/live/xwzh.m3u8$线路2
云霄综合,http://live.zzyxxw.com:85/live/xwzh.m3u8?fujian$线路3
云霄综合,http://live.zzyxxw.com:85/live/xwzh.m3u8$线路4
云霄综合,http://live.zzyxxw.com:85/live/xwzh.m3u8?fujian$线路5
名曰老饕,http://fy27.zbds.top:55455/douyu/1732550$线路1
小太V,http://fy27.zbds.top:55455/douyu/9606954$线路1
英大吉来了,http://fy27.zbds.top:55455/douyu/9174097$线路1
WILD EARTH,https://wildearth-plex.amagi.tv/masterR1080p.m3u8$线路1
山东居家购物 (360P) [GEO-BLOCKED],http://livealone302.iqilu.com/iqilu/gwpd.m3u8$线路1
山东居家购物 (360P) [GEO-BLOCKED],http://livealone302.iqilu.com/iqilu/gwpd.m3u8$线路2
杭州综合,http://goo.bkpcp.top/mg/hzzh$线路1
杭州综合,http://120.55.49.231:3095/rtp/233.50.201.173:5140$线路2
杭州综合,http://www.jeremyoto.com:82/rtp/233.50.201.173:5140$线路3
杭州综合,https://stream1.freetv.fun/hang-zhou-zong-he-2.ctv$线路4
杭州综合,http://www.jeremyoto.com:82/rtp/233.50.201.173:5140$线路5
杭州综合,https://stream1.freetv.fun/hang-zhou-zong-he-3.ctv$线路6
杭州综合,https://stream1.freetv.fun/hang-zhou-zong-he-1.ctv$线路7
杭州综合,http://www.flyskyman.cn:4022/rtp/233.50.201.173:5140$线路8
杭州综合,http://goo.bkpcp.top/mg/hzzh$线路9
俩个麻瓜,http://fy27.zbds.top:55455/douyu/10121755$线路1
女团社颜老师,http://fy27.zbds.top:55455/douyu/11327316$线路1
AAN2619742,http://fy27.zbds.top:55455/douyu/11753064$线路1
伊犁经济法制,http://110.153.180.106:55555/out_4/index.m3u8?zxinjd$线路1
伊犁经济法制,http://110.153.180.106:55555/out_4/index.m3u8?zxinjd$线路2
伊犁经济法制,http://110.153.180.106:55555/out_4/index.m3u8$线路3
伊犁经济法制,http://110.153.180.106:55555/out_4/index.m3u8?zxinjd$线路4
顾止最爱的小胖宝贝,http://fy27.zbds.top:55455/douyu/238643$线路1
晴彩少年「IPV4」,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000020000011525&livemode=1&stbId=YanG-1989$线路1
晴彩少年「IPV4」,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000020000011525&livemode=1&stbId=YanG-1989$线路2
漫威主线1(🚀),http://epg.112114.eu.org/douyu/11673725$线路1
铁齿铜牙纪晓岚I第二十二集,https://txmov2.a.kwimgs.com/bs3/video-hls/5231212507018901825_hlshd15.m3u8$线路1
武搏世界,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225680/index.m3u8$线路1
武搏世界,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/2000000003000000007/index.m3u8?channel-id=hnbblive&Contentid=2000000003000000007&livemode=1&stbId=YanG-1989$线路2
蓝光乐队,http://fy27.zbds.top:55455/douyu/9572351$线路1
DUNHUANGTV.CN,http://117.156.28.119/270000001111/1110000028/index.m3u8$线路1
DUNHUANGTV.CN,http://117.156.28.119/270000001111/1110000028/index.m3u8$线路2
雪中悍刀行23,https://vip.ffzy-play.com/20221020/2389_40c78072/2000k/hls/mixed.m3u8$线路1
虾米大模王,http://fy27.zbds.top:55455/douyu/102114$线路1
POP,http://streamsy.online:2999/coachj88/N93DPKS9pJ/226$线路1
好歌分享精选6首伤感DJ舞曲,https://vdse.bdstatic.com//0c87c8977d0a33498fe7362d3c60c22c.mp4$线路1
IHOT爱浪漫,http://110.42.45.89:35455/itv/6000000006000040630.m3u8?cdn=wasusyt$线路1
IHOT爱浪漫,http://110.42.45.89:35455/itv/6000000006000040630.m3u8?cdn=wasusyt$线路2
泗阳综合频道,http://siyang-tv-hls.cm.jstv.com/siyang-tv/siyangzh.m3u8?zjiangsd$线路1
四川影视文艺,http://wouu.net:9977/udp/239.93.0.166:5140$线路1
四川影视文艺,http://wouu.net:9977/udp/239.93.0.166:5140$线路2
集安综合 [GEO-BLOCKED],https://stream2.jlntv.cn/ja/sd/live.m3u8$线路1
集安综合 [GEO-BLOCKED],https://stream2.jlntv.cn/ja/sd/live.m3u8$线路2
都江堰鱼嘴,https://gcalic.v.myalicdn.com/gc/djyqyl1_1/index.m3u8$线路1
都江堰鱼嘴,https://gcalic.v.myalicdn.com/gc/djyqyl1_1/index.m3u8$线路2
罗时丰男人的汗848480,http://vd4.bdstatic.com/mda-jm491avwdp96qg02//mda-jm491avwdp96qg02.mp4$线路1
功夫片,http://rihou.cc:555/huyad.php?id=11352941$线路1
咪咕直播 𝟛𝟟「IPV4」,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000020000011521&livemode=1&stbId=YanG-1989$线路1
圈踢动漫,http://fy27.zbds.top:55455/douyu/1952680$线路1
北京紀實 (1080P),http://39.134.115.163:8080/PLTV/88888910/224/3221225675/index.m3u8$线路1
北京紀實 (1080P),http://39.134.115.163:8080/PLTV/88888910/224/3221225676/index.m3u8$线路2
北京紀實 (1080P),http://39.134.115.163:8080/PLTV/88888910/224/3221225675/index.m3u8$线路3
北京紀實 (1080P),http://39.134.115.163:8080/PLTV/88888910/224/3221225676/index.m3u8$线路4
IHOT爱赛车,http://110.42.45.89:35455/itv/6000000006000240630.m3u8?cdn=wasusyt$线路1
IHOT爱赛车,http://110.42.45.89:35455/itv/6000000006000240630.m3u8?cdn=wasusyt$线路2
望乡台,https://gcalic.v.myalicdn.com/gc/hlwxt_1/index.m3u8$线路1
望乡台,https://gcalic.v.myalicdn.com/gc/hlwxt_1/index.m3u8$线路2
如东新闻综合 (480P) [NOT 24/7],http://live.rdxmt.com/channels/rudong/news/flv:sd/live$线路1
如东新闻综合 (480P) [NOT 24/7],http://live.rdxmt.com/channels/rudong/news/flv:sd/live$线路2
新疆｜石河子影视文体,http://124.88.144.73:1935/live/jjsh/playlist.m3u8$线路1
深圳少儿,https://stream1.freetv.fun/shen-zhen-shao-er-1.m3u8$线路1
深圳少儿,http://14.117.233.59:9000/udp/239.77.1.244:5146$线路2
深圳少儿,https://stream1.freetv.fun/shen-zhen-shao-er-6.ctv$线路3
深圳少儿,https://stream1.freetv.fun/shen-zhen-shao-er-2.ctv$线路4
深圳少儿,http://121.33.239.242:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0$线路5
深圳少儿,http://14.112.86.85:4022/udp/239.77.1.244:5146$线路6
深圳少儿,https://stream1.freetv.fun/shen-zhen-shao-er-3.ctv$线路7
深圳少儿,http://125.89.163.44:8888/udp/239.77.1.244:5146$线路8
深圳少儿,http://183.11.239.36:808/hls/157/index.m3u8$线路9
深圳少儿,https://stream1.freetv.fun/shen-zhen-shao-er-5.ctv$线路10
深圳少儿,http://183.11.239.36:808/hls/157/index.m3u8$线路11
深圳少儿,http://121.33.239.242:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0$线路12
深圳少儿,http://125.89.163.44:8888/udp/239.77.1.244:5146$线路13
深圳少儿,http://14.112.86.85:4022/udp/239.77.1.244:5146$线路14
壹丨哥,http://fy27.zbds.top:55455/douyu/5692901$线路1
龙视超级笑匠,http://fy27.zbds.top:55455/douyu/9375450$线路1
瑞丽综合,http://live.ynurl.com/video/s10021-rltv/index.m3u8?zyund$线路1
瑞丽综合,http://live.ynurl.com/video/s10021-rltv/index.m3u8?zyund$线路2
瑞丽综合,http://live.ynurl.com/video/s10021-rltv/index.m3u8?zyund$线路3
冷孝洪,http://fy27.zbds.top:55455/douyu/9527761$线路1
UGOSHOPTV.CN,http://49.113.179.174:4022/udp/238.125.4.184:5140$线路1
UGOSHOPTV.CN,http://49.113.179.174:4022/udp/238.125.4.184:5140$线路2
电视指南,http://110.42.45.89:35455/rptv/G_DIANSHIZN-CQ.m3u8?license=gitv$线路1
I-HOT爱赛车,http://110.42.45.89:35455/itv/6000000006000240630.m3u8?cdn=wasusyt$线路1
无线星河,http://php.jdshipin.com:8880/smt.php?id=Xinhe$线路1
AAPLEDOG,http://fy27.zbds.top:55455/douyu/5133586$线路1
4K超,http://119.125.134.232:9901/tsfile/live/1022_1.m3u8$线路1
浙江 Ⅰ 绍兴综合 (576P),http://live.shaoxing.com.cn/video/s10001-sxtv1/index.m3u8$线路1
浙江 Ⅰ 绍兴综合 (576P),http://live.shaoxing.com.cn/video/s10001-sxtv1/index.m3u8$线路2
不二真探,http://fy27.zbds.top:55455/douyu/10319545$线路1
DJ《醉过多少回》,https://vd4.bdstatic.com/mda-megp46e98a4f2b9g/sc/h264/1621239560364992817/mda-megp46e98a4f2b9g.mp4$线路1
咪咕直播_𝟙𝟞「IPV4」,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000005837&livemode=1&stbId=YanG-1989$线路1
程JIAJIA别错过,https://vd3.bdstatic.com/mda-nh0cca7hkrpxazas/720p/h264/1659343484380643139/mda-nh0cca7hkrpxazas.mp4$线路1
南京玄武湖公园,https://gcalic.v.myalicdn.com/gc/xwh01_1/index.m3u8$线路1
南京玄武湖公园,https://gcalic.v.myalicdn.com/gc/xwh01_1/index.m3u8$线路2
凤凰资讯 (576P),http://125.210.152.18:9090/live/FHZX_1200.m3u8$线路1
凤凰资讯 (576P),http://125.210.152.18:9090/live/FHZX_1200.m3u8$线路2
大庆新闻综合,https://stream1.freetv.fun/da-qing-xin-wen-zong-he-1.m3u8$线路1
龙口新闻综合 (576P),http://yslk.chinashadt.com:1635/live/stream:di1.stream/playlist.m3u8$线路1
龙口新闻综合 (576P),http://yslk.chinashadt.com:1635/live/stream:di1.stream/playlist.m3u8$线路2
二次元FANS鹿鹿,http://fy27.zbds.top:55455/douyu/8661526$线路1
最新DJ,https://vd2.bdstatic.com/mda-mm4dszarfc74t9mx/sc/cae_h264/1638819159347843097/mda-mm4dszarfc74t9mx.mp4$线路1
昨天今天明天,https://vd3.bdstatic.com/mda-ia4xz7n2s4hxbhby/logo/hd/mda-ia4xz7n2s4hxbhby.mp4?pd=19&vt=1&playlist=%5B%22hd%22%2C%22sc%22%5D$线路1
阿卓丨A丶ZHUO,http://fy27.zbds.top:55455/douyu/1558490$线路1
RTHK-33,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream04/streamPlaylist.m3u8$线路1
▶️哈利波特：死神的聖物Ⅰ,https://ikcdn01.ikzybf.com/20221105/DABRajDL/index.m3u8$线路1
邻家小哥哥欣宝儿DJ,https://vd2.bdstatic.com/mda-kmmc2zf4whqmxsag/v1-cae/1080p/mda-kmmc2zf4whqmxsag.mp4#$线路1
小林家的旗女仆,http://fy27.zbds.top:55455/douyu/9211287$线路1
HUBEISATELLITETV.CN,http://39.134.115.163:8080/PLTV/88888910/224/3221225699/index.m3u8$线路1
HUBEISATELLITETV.CN,http://39.134.115.163:8080/PLTV/88888910/224/3221225699/index.m3u8$线路2
HUBEISATELLITETV.CN,http://39.134.115.163:8080/PLTV/88888910/224/3221225740/index.m3u8$线路3
HUBEISATELLITETV.CN,http://117.169.120.140:8080/live/hdhubeistv/.m3u8$线路4
HUBEISATELLITETV.CN,http://183.207.248.71/cntv/live1/HD-2500k-1080P-hubeistv/HD-2500k-1080P-hubeistv$线路5
HUBEISATELLITETV.CN,http://223.110.243.171/PLTV/3/224/3221227211/index.m3u8$线路6
HUBEISATELLITETV.CN,http://223.110.245.153/ott.js.chinamobile.com/PLTV/3/224/3221227211/index.m3u8$线路7
HUBEISATELLITETV.CN,http://223.110.245.170/PLTV/3/224/3221227211/index.m3u8$线路8
HUBEISATELLITETV.CN,http://223.110.254.136:6610/cntv/live1/HD-2500k-1080P-hubeistv/HD-2500k-1080P-hubeistv/1.m3u8$线路9
HUBEISATELLITETV.CN,http://ott.js.chinamobile.com/PLTV/3/224/3221227565/index.m3u8$线路10
HUBEISATELLITETV.CN,http://183.207.248.71/gitv/live1/G_HUBEI/G_HUBEI$线路11
HUBEISATELLITETV.CN,http://183.207.249.16/PLTV/4/224/3221225877/index.m3u8$线路12
DJ等爱的玫瑰,https://vd2.bdstatic.com/mda-jfsusw53dxs6kyvc/sc/mda-jfsusw53dxs6kyvc.mp4$线路1
人生的第一步,https://vd1.bdstatic.com/mda-hj3j627k0yf2ycbr/vs-10823507f6723f1b8f49bff37417885d-watermark/hd/mda-hj3j627k0yf2ycbr.mp4$线路1
人生的第一步,https://vd2.bdstatic.com/mda-jdsnd19m47jrqp4d/mda-jdsnd19m47jrqp4d.mp4$线路2
拳满天下,http://fy27.zbds.top:55455/huya/18152427$线路1
無綫新聞台,https://pull-f5-spe.ixigua.com/yeslivetv.com/446133069-816601364/index.m3u8$线路1
湖北龙王庙,https://gcalic.v.myalicdn.com/gc/hnttbdjd_1/index.m3u8?contentid=2820180516001$线路1
J_SPORTS_4,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS245&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1$线路1
方哥软件库,https://vd3.bdstatic.com/mda-ndvf6i90f43hxwj9/sc/bd265_cae_v4_delogo/1651382899118193225/mda-ndvf6i90f43hxwj9.mp4$线路1
热火斯卡拉,https://vd4.bdstatic.com/mda-nk3qfbxhf5dqpywt/sc/cae_h264/1667582665910576925/mda-nk3qfbxhf5dqpywt.mp4$线路1
MAD叶月MASHIRO灬,http://fy27.zbds.top:55455/douyu/9192932$线路1
HI欣欣,http://fy27.zbds.top:55455/douyu/11996166$线路1
同桌的你,https://vd3.bdstatic.com/mda-kkfwqyn6sc4r5579/mda-kkfwqyn6sc4r5579.mp4?pd=19&vt=1$线路1
科幻梦工场,http://fy27.zbds.top:55455/douyu/9608874$线路1
草蜢半点心,http://vodcdn.video.taobao.com/oss/ali-video/68fc953ff930412784dada5eb79d0821/1461058499/video.m3u8.m3u8$线路1
上虞综合,https://stream1.freetv.fun/shang-yu-zong-he-1.m3u8$线路1
上虞综合,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8?zzhed?$线路2
上虞综合,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8?zzhed?$线路3
安徽 Ⅰ 淮北综合 (720P),http://live.0561rtv.cn/xwzh/hd/live.m3u8$线路1
安徽 Ⅰ 淮北综合 (720P),http://live.0561rtv.cn/xwzh/hd/live.m3u8$线路2
云南丽江玉龙雪山,https://gcalic.v.myalicdn.com/gc/ylxs11_1/index.m3u8$线路1
云南丽江玉龙雪山,https://gcalic.v.myalicdn.com/gc/ylxs11_1/index.m3u8$线路2
旺仔大哥哥阿,http://fy27.zbds.top:55455/douyu/9629361$线路1
猫八解说,http://fy27.zbds.top:55455/douyu/9542831$线路1
泰州一套新闻综合,http://stream1.mytaizhou.net/xwzh/playlist.m3u8?_upt=2f3c2e461725409415$线路1
泰州一套新闻综合,http://stream1.mytaizhou.net/xwzh/playlist.m3u8?_upt=2f3c2e461725409415$线路2
铁齿铜牙纪晓岚I第四十集,https://txmov2.a.kwimgs.com/bs3/video-hls/5257671154675984197_hlshd15.m3u8$线路1
林小二动画,http://fy27.zbds.top:55455/douyu/11184164$线路1
驼铃卓玛天边鸿雁天路草原歌曲,https://vdse.bdstatic.com//f8f4740a4ca7ff31c3a2d8386fc14598.mp4$线路1
河北农民 (360P),http://hbzx.chinashadt.com:2036/zhibo/stream:hbnm.stream_360p/playlist.m3u8$线路1
河北农民 (360P),http://hbzx.chinashadt.com:2036/zhibo/stream:hbnm.stream_360p/playlist.m3u8$线路2
卡皮君本人,http://fy27.zbds.top:55455/douyu/9050486$线路1
大麦青汁FL,http://fy27.zbds.top:55455/douyu/9071554$线路1
是不是PRO,http://fy27.zbds.top:55455/douyu/9475113$线路1
我的未来不是梦,https://vd3.bdstatic.com/mda-nm5cih9mfkp9t2ss/sc/cae_h264/1670420134389195130/mda-nm5cih9mfkp9t2ss.mp4$线路1
航拍中国第二季,http://newcntv.qcloudcdn.com/asp/hls/4000/0303000a/3/default/2bdfdad540b342f592f9817cb7f3b79a/4000.m3u8$线路1
航拍中国第二季,http://newcntv.qcloudcdn.com/asp/hls/4000/0303000a/3/default/2bdfdad540b342f592f9817cb7f3b79a/4000.m3u8$线路2
女性时尚 (576P),http://223.110.245.169/PLTV/4/224/3221227026/index.m3u8$线路1
女性时尚 (576P),http://223.110.245.169/PLTV/4/224/3221227026/index.m3u8$线路2
华语,http://38.64.72.148:80/hls/modn/list/4002/chunklist0.m3u8$线路1
ANIMAX(HK),http://aktv.top/AKTV/live/aktv3/animaxhk/AKTV.m3u8$线路1
ANIMAX(HK),http://aktv.top/AKTV/live/aktv3/animaxhk/AKTV.m3u8$线路2
ANIMAX(HK),http://aktv.top/AKTV/live/aktv3/animaxhk/AKTV.m3u8$线路3
齐木楠雄的哦呼V,http://fy27.zbds.top:55455/douyu/9415755$线路1
鸡蛋高V,http://fy27.zbds.top:55455/douyu/9367188$线路1
康熙微服私访记,https://lunbo.freetv.top/yy/1352811698$线路1
吉林市新闻综合 [GEO-BLOCKED],https://stream2.jlntv.cn/jilin1/sd/live.m3u8$线路1
吉林市新闻综合 [GEO-BLOCKED],https://stream2.jlntv.cn/jilin1/sd/live.m3u8$线路2
ABC NEWS,https://ghp.ci/https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV24.m3u8$线路1
欢腾购物,http://tvcdn.stream3.hndt.com/tv/65ba653b017e1000d4ee41c700000000_transios/playlist.m3u8?wsSecret=899e68ab706c34e5c503ceac48e56ec1&wsTime=1738667126$线路1
非诚来扰,https://vd3.bdstatic.com/mda-jk4sx2ggq7u355d6/hd/mda-jk4sx2ggq7u355d6.mp4$线路1
思念情歌我是真的好爱你永远放你在心底百听不厌,https://vd3.bdstatic.com/mda-ndea5au6knwizprv/1080p/cae_h264_delogo/1650064725615866173/mda-ndea5au6knwizprv.mp4$线路1
LOW君热剧,http://fy27.zbds.top:55455/douyu/8461020$线路1
经典拳赛,http://fy27.zbds.top:55455/douyu/9412138$线路1
其它JTV,https://63b2dc7196c38.streamlock.net:1937/ch2/myStream/playlist.m3u8$线路1
冰冰经典,http://zzy789.xyz/douyu1.php?id=74374$线路1
助眠师海宝宝,http://fy27.zbds.top:55455/douyu/1103328$线路1
人在囧途,https://vip.ffzy-play.com/20221018/1953_2d6ba500/index.m3u8$线路1
人在囧途,https://vip.ffzy-play.com/20221018/1953_2d6ba500/index.m3u8$线路2
人在囧途,http://jsmov2.a.yximgs.com/bs3/video-hls/5239093847755471351_hlsb.m3u8$线路3
人在囧途,http://jsmov2.a.yximgs.com/bs3/video-hls/5239093847755471351_hlsb.m3u8$线路4
人在囧途,https://vip.ffzy-play.com/20221018/1953_2d6ba500/index.m3u8$线路5
LIANGSHANTV.CN,http://118.122.2.29:9999/hls/47/index.m3u8$线路1
LIANGSHANTV.CN,http://118.122.2.29:9999/hls/47/index.m3u8$线路2
京城笑工坊,http://fy27.zbds.top:55455/douyu/10329324$线路1
松阳综合,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8?zzhed?$线路1
松阳综合,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8$线路2
松阳综合,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8?zzhed$线路3
松阳综合,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8?zzhed?$线路4
松阳综合,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8?zzhed?$线路5
松阳综合,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8?zzhed$线路6
铁齿铜牙纪晓岚I第二十五集,https://txmov2.a.kwimgs.com/bs3/video-hls/5234590207910516390_hlshd15.m3u8$线路1
长沙购物 [GEO-BLOCKED],http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_354.m3u8$线路1
长沙购物 [GEO-BLOCKED],http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_354.m3u8$线路2
▶️哈利波特：消失的密室,https://v1.fentvoss.com/sdv1/202308/19/7pizD2d5YN2/video/index.m3u8$线路1
捐助后传,https://vd3.bdstatic.com/mda-kbsrpz9zmbbvznjw/hd/mda-kbsrpz9zmbbvznjw.mp4?pd=19&vt=1&playlist=%5B%22hd%22%2C%22sc%22%5D$线路1
FENGTAI NEWS TV,http://60.175.115.119:1935/live/zonghe/playlist.m3u8$线路1
FENGTAI NEWS TV,http://60.175.115.119:1935/live/zonghe/playlist.m3u8$线路2
铁齿铜牙纪晓岚I第三十六集,https://txmov2.a.kwimgs.com/bs3/video-hls/5201657637463988722_hlshd15.m3u8$线路1
滁州科教,http://live.cztv.cc:85/live/sjpd.m3u8?zanhd$线路1
滁州科教,http://live.cztv.cc:85/live/sjpd.m3u8$线路2
滁州科教,http://live.cztv.cc:85/live/sjpd.m3u8?zanhd$线路3
滁州科教,http://live.cztv.cc:85/live/sjpd.m3u8?zanhd$线路4
《拈花一笑》《对面的小姐姐》《想你了小哥哥》《一朵情花开》,https://vdse.bdstatic.com//7cfaf27a4db89583e069a40fbc2ed84b.mp4$线路1
北京财经 [NOT 24/7],http://ivi.bupt.edu.cn/hls/btv5.m3u8$线路1
北京财经 [NOT 24/7],http://ivi.bupt.edu.cn/hls/btv5.m3u8$线路2
开心嘴炮,http://fy27.zbds.top:55455/douyu/9026377$线路1
BRTV影视,http://drive.mxmy.net:8888/udp/239.3.1.158:8000$线路1
九冢嵬,http://fy27.zbds.top:55455/douyu/9393501$线路1
几许风雨,https://vd4.bdstatic.com/mda-niqnwkxr1xe0td7x/sc/cae_h264/1664272915711924607/mda-niqnwkxr1xe0td7x.mp4$线路1
多多看车,http://fy27.zbds.top:55455/douyu/4921957$线路1
广东公共_电信,http://219.159.194.194:8181/tsfile/live/1002_1.m3u8$线路1
歌MV8,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAghv2c4gUo1IGIhQQ.mp4$线路1
车载DJ舞曲大风吹浪子闲话玛尼情歌沙漠骆驼,https://vdse.bdstatic.com//7002925e04c4c451cfa8aafc9b4190c7.mp4$线路1
XXXX影院,http://zzy789.xyz/douyu1.php?id=508118$线路1
湖南国际,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=5015828848322021526$线路1
湖南国际,http://pili-live-snapshot.tv.hntvcloud.com/mg-tv/channel-4.m3u8$线路2
湖南国际,http://222.241.154.37:9901/tsfile/live/23024_1.m3u8$线路3
湖南国际,https://stream1.freetv.fun/hu-nan-guo-ji-6.m3u8$线路4
湖南国际,http://tvbox6.icu/tv/mgtv.php?id=229$线路5
湖南国际,https://stream1.freetv.fun/hu-nan-guo-ji-2.m3u8$线路6
湖南国际,http://pili-live-snapshot.tv.hntvcloud.com/mg-tv/channel-4.m3u8$线路7
湖南国际,https://stream1.freetv.fun/hu-nan-guo-ji-2.ctv$线路8
湖南国际,https://stream1.freetv.fun/hu-nan-guo-ji-3.m3u8$线路9
湖南国际,http://175.10.230.91:8081/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0$线路10
湖南国际,https://stream1.freetv.fun/hu-nan-guo-ji-7.m3u8$线路11
湖南国际,https://stream1.freetv.fun/hu-nan-guo-ji-1.m3u8$线路12
湖南国际,https://stream1.freetv.fun/hu-nan-guo-ji-12.m3u8$线路13
湖南国际,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=5015828848322021526$线路14
湖南国际,https://stream1.freetv.fun/hu-nan-guo-ji-10.m3u8$线路15
湖南国际,https://stream1.freetv.fun/hu-nan-guo-ji-4.m3u8$线路16
湖南国际,https://stream1.freetv.fun/hu-nan-guo-ji-9.m3u8$线路17
湖南国际,https://stream1.freetv.fun/hu-nan-guo-ji-13.ctv$线路18
湖南国际,http://175.10.230.91:8081/tsfile/live/1001_1.m3u8$线路19
湖南国际,http://pili-live-snapshot.tv.hntvcloud.com/mg-tv/channel-4.m3u8$线路20
滁州市广播电视台新闻综合,http://live.cztv.cc:85/live/xwpd.m3u8$线路1
爱情公寓丶神乐,http://fy27.zbds.top:55455/douyu/6566658$线路1
中国党员教育,http://12371ksc.v.kcdnvip.com/12371/dangyuanwang_1/index.m3u8$线路1
YMG未来,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8?$线路1
YMG未来,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8?$线路2
▶️(2024)阴阳师,https://svip.high22-playback.com/20240731/5755_91995ca9/index.m3u8$线路1
叙州新闻综合,http://pili-live-hls.ybcxjd.com/jdh-live/2108111201035597.m3u8?zsicd$线路1
叙州新闻综合,http://2061827161.cloudvdn.com/a.m3u8?domain=pili-live-hls.ybcxjd.com&player=IjsAAN-1KyqjjPYX&secondToken=secondToken%3AMHl3QtaAs-H2KkHpuGUAlKuJ9a8&streamid=jdh-live%3Ajdh-live%2F2108111201035597&v3=1$线路2
叙州新闻综合,http://pili-live-hls.ybcxjd.com/jdh-live/2108111201035597.m3u8$线路3
叙州新闻综合,http://pili-live-hls.ybcxjd.com/jdh-live/2108111201035597.m3u8?zsicd$线路4
叙州新闻综合,https://stream1.freetv.fun/xu-zhou-xin-wen-zong-he-1.m3u8$线路5
叙州新闻综合,https://stream1.freetv.fun/xu-zhou-xin-wen-zong-he-2.m3u8$线路6
叙州新闻综合,https://stream1.freetv.fun/xu-zhou-xin-wen-zong-he-3.m3u8$线路7
叙州新闻综合,https://stream1.freetv.fun/xu-zhou-xin-wen-zong-he-6.m3u8$线路8
叙州新闻综合,http://pili-live-hls.ybcxjd.com/jdh-live/2108111201035597.m3u8$线路9
叙州新闻综合,http://pili-live-hls.ybcxjd.com/jdh-live/2108111201035597.m3u8?zsicd$线路10
叙州新闻综合,http://2061827161.cloudvdn.com/a.m3u8?domain=pili-live-hls.ybcxjd.com&player=IjsAAN-1KyqjjPYX&secondToken=secondToken%3AMHl3QtaAs-H2KkHpuGUAlKuJ9a8&streamid=jdh-live%3Ajdh-live%2F2108111201035597&v3=1$线路11
阿尔及利亚LINDEXTV,http://saopaulo01.relaystream.io:1935/lidertvsspgmail.com/lidertvsspgmail.com/chunks.m3u8$线路1
爱好恐怖片的美男子,http://fy27.zbds.top:55455/douyu/9280384$线路1
七龙珠,http://182.40.120.195/test-txdwk.flv.huya.com/src/1524418081-1524418081-6547325803326078976-3048959618-10057-A-0-1.m3u8$线路1
七龙珠,http://182.40.120.195/test-txdwk.flv.huya.com/src/1524418081-1524418081-6547325803326078976-3048959618-10057-A-0-1.m3u8$线路2
七龙珠,http://dns.yiandrive.com:15907/huya/11601966$线路3
七龙珠,http://dns.yiandrive.com:15907/huya/11601966$线路4
七龙珠,http://182.40.120.195/test-txdwk.flv.huya.com/src/1524418081-1524418081-6547325803326078976-3048959618-10057-A-0-1.m3u8$线路5
蒙古GLOBAL,https://live.corusdigitaldev.com/groupb/live/3062d0e3-ed4c-4f47-8482-95648250f4b8/live.isml/live-audio_1=96000-video=2499968.m3u8$线路1
爱情情歌DJ网,https://vd2.bdstatic.com/mda-mkq4iax6ed1yimay/sc/cae_h264/1637837116068761026/mda-mkq4iax6ed1yimay.mp4$线路1
龙华经典,http://aktv.top/AKTV/live/aktv/null-7/AKTV.m3u8$线路1
南宁公共_电信,http://219.159.194.194:8181/tsfile/live/1014_1.m3u8$线路1
DJ舞曲《拼命的喝酒拼命的抽烟》,https://vd2.bdstatic.com/mda-nd1n5vscnn77rui2/sc/cae_h264_delogo/1648915878369422268/mda-nd1n5vscnn77rui2.mp4$线路1
堇姑娘,http://fy27.zbds.top:55455/douyu/297689$线路1
